Region	Country	State	City	Month	Day	Year	dt	temp	t_imp
North America	US	Hawaii	Honolulu	12	29	1995	1995-12-29	76.7	76.7
North America	US	Hawaii	Honolulu	12	30	1995	1995-12-30	79.5	79.5
North America	US	Hawaii	Honolulu	12	31	1995	1995-12-31	74.6	74.6
North America	US	Hawaii	Honolulu	1	1	1996	1996-01-01	70.5	70.5
North America	US	Hawaii	Honolulu	1	2	1996	1996-01-02	72.6	72.6
North America	US	Hawaii	Honolulu	1	3	1996	1996-01-03	72.8	72.8
North America	US	Hawaii	Honolulu	1	4	1996	1996-01-04	73.9	73.9
North America	US	Hawaii	Honolulu	1	5	1996	1996-01-05	77.7	77.7
North America	US	Hawaii	Honolulu	1	6	1996	1996-01-06	75.1	75.1
North America	US	Hawaii	Honolulu	1	7	1996	1996-01-07	75.4	75.4
North America	US	Hawaii	Honolulu	1	8	1996	1996-01-08	75.9	75.9
North America	US	Hawaii	Honolulu	1	9	1996	1996-01-09	79	79
North America	US	Hawaii	Honolulu	1	10	1996	1996-01-10	77	77
North America	US	Hawaii	Honolulu	1	11	1996	1996-01-11	74.6	74.6
North America	US	Hawaii	Honolulu	1	12	1996	1996-01-12	72.8	72.8
North America	US	Hawaii	Honolulu	1	13	1996	1996-01-13	72.8	72.8
North America	US	Hawaii	Honolulu	1	14	1996	1996-01-14	74.9	74.9
North America	US	Hawaii	Honolulu	1	15	1996	1996-01-15	77.4	77.4
North America	US	Hawaii	Honolulu	1	16	1996	1996-01-16	76.6	76.6
North America	US	Hawaii	Honolulu	1	17	1996	1996-01-17	78	78
North America	US	Hawaii	Honolulu	1	18	1996	1996-01-18	78.4	78.4
North America	US	Hawaii	Honolulu	1	19	1996	1996-01-19	78.9	78.9
North America	US	Hawaii	Honolulu	1	20	1996	1996-01-20	79.2	79.2
North America	US	Hawaii	Honolulu	1	21	1996	1996-01-21	77.8	77.8
North America	US	Hawaii	Honolulu	1	22	1996	1996-01-22	78.8	78.8
North America	US	Hawaii	Honolulu	1	23	1996	1996-01-23	78.6	78.6
North America	US	Hawaii	Honolulu	1	24	1996	1996-01-24	76.4	76.4
North America	US	Hawaii	Honolulu	1	25	1996	1996-01-25	72.7	72.7
North America	US	Hawaii	Honolulu	1	26	1996	1996-01-26	73.3	73.3
North America	US	Hawaii	Honolulu	1	27	1996	1996-01-27	76.1	76.1
North America	US	Hawaii	Honolulu	1	28	1996	1996-01-28	74.9	74.9
North America	US	Hawaii	Honolulu	1	29	1996	1996-01-29	73.4	73.4
North America	US	Hawaii	Honolulu	1	30	1996	1996-01-30	73	73
North America	US	Hawaii	Honolulu	1	31	1996	1996-01-31	73.2	73.2
North America	US	Hawaii	Honolulu	2	1	1996	1996-02-01	69.3	69.3
North America	US	Hawaii	Honolulu	2	2	1996	1996-02-02	74.3	74.3
North America	US	Hawaii	Honolulu	2	3	1996	1996-02-03	72.3	72.3
North America	US	Hawaii	Honolulu	2	4	1996	1996-02-04	71.6	71.6
North America	US	Hawaii	Honolulu	2	5	1996	1996-02-05	78.4	78.4
North America	US	Hawaii	Honolulu	2	6	1996	1996-02-06	79.9	79.9
North America	US	Hawaii	Honolulu	2	7	1996	1996-02-07	80	80
North America	US	Hawaii	Honolulu	2	8	1996	1996-02-08	76.6	76.6
North America	US	Hawaii	Honolulu	2	9	1996	1996-02-09	76.9	76.9
North America	US	Hawaii	Honolulu	2	10	1996	1996-02-10	75.4	75.4
North America	US	Hawaii	Honolulu	2	11	1996	1996-02-11	69.8	69.8
North America	US	Hawaii	Honolulu	2	12	1996	1996-02-12	68.9	68.9
North America	US	Hawaii	Honolulu	2	13	1996	1996-02-13	68.9	68.9
North America	US	Hawaii	Honolulu	2	14	1996	1996-02-14	71.1	71.1
North America	US	Hawaii	Honolulu	2	15	1996	1996-02-15	70.6	70.6
North America	US	Hawaii	Honolulu	2	16	1996	1996-02-16	70.4	70.4
North America	US	Hawaii	Honolulu	2	17	1996	1996-02-17	68.4	68.4
North America	US	Hawaii	Honolulu	2	18	1996	1996-02-18	69.4	69.4
North America	US	Hawaii	Honolulu	2	19	1996	1996-02-19	67.5	67.5
North America	US	Hawaii	Honolulu	2	20	1996	1996-02-20	70.4	70.4
North America	US	Hawaii	Honolulu	2	21	1996	1996-02-21	73.2	73.2
North America	US	Hawaii	Honolulu	2	22	1996	1996-02-22	74.4	74.4
North America	US	Hawaii	Honolulu	2	23	1996	1996-02-23	76.5	76.5
North America	US	Hawaii	Honolulu	2	24	1996	1996-02-24	77	77
North America	US	Hawaii	Honolulu	2	25	1996	1996-02-25	76.8	76.8
North America	US	Hawaii	Honolulu	2	26	1996	1996-02-26	76.3	76.3
North America	US	Hawaii	Honolulu	2	27	1996	1996-02-27	76.3	76.3
North America	US	Hawaii	Honolulu	2	28	1996	1996-02-28	71.6	71.6
North America	US	Hawaii	Honolulu	2	29	1996	1996-02-29	71.7	71.7
North America	US	Hawaii	Honolulu	3	1	1996	1996-03-01	73.8	73.8
North America	US	Hawaii	Honolulu	3	2	1996	1996-03-02	75.3	75.3
North America	US	Hawaii	Honolulu	3	3	1996	1996-03-03	73	73
North America	US	Hawaii	Honolulu	3	4	1996	1996-03-04	74.8	74.8
North America	US	Hawaii	Honolulu	3	5	1996	1996-03-05	72.1	72.1
North America	US	Hawaii	Honolulu	3	6	1996	1996-03-06	72.9	72.9
North America	US	Hawaii	Honolulu	3	7	1996	1996-03-07	72.3	72.3
North America	US	Hawaii	Honolulu	3	8	1996	1996-03-08	68.7	68.7
North America	US	Hawaii	Honolulu	3	9	1996	1996-03-09	70.7	70.7
North America	US	Hawaii	Honolulu	3	10	1996	1996-03-10	72.2	72.2
North America	US	Hawaii	Honolulu	3	11	1996	1996-03-11	74.9	74.9
North America	US	Hawaii	Honolulu	3	12	1996	1996-03-12	74.5	74.5
North America	US	Hawaii	Honolulu	3	13	1996	1996-03-13	77	77
North America	US	Hawaii	Honolulu	3	14	1996	1996-03-14	77.2	77.2
North America	US	Hawaii	Honolulu	3	15	1996	1996-03-15	77.3	77.3
North America	US	Hawaii	Honolulu	3	16	1996	1996-03-16	76.4	76.4
North America	US	Hawaii	Honolulu	3	17	1996	1996-03-17	76.4	76.4
North America	US	Hawaii	Honolulu	3	18	1996	1996-03-18	76.4	76.4
North America	US	Hawaii	Honolulu	3	19	1996	1996-03-19	76.2	76.2
North America	US	Hawaii	Honolulu	3	20	1996	1996-03-20	73.6	73.6
North America	US	Hawaii	Honolulu	3	21	1996	1996-03-21	72	72
North America	US	Hawaii	Honolulu	3	22	1996	1996-03-22	69.7	69.7
North America	US	Hawaii	Honolulu	3	23	1996	1996-03-23	70.5	70.5
North America	US	Hawaii	Honolulu	3	24	1996	1996-03-24	72.6	72.6
North America	US	Hawaii	Honolulu	3	25	1996	1996-03-25	69.9	69.9
North America	US	Hawaii	Honolulu	3	26	1996	1996-03-26	71.3	71.3
North America	US	Hawaii	Honolulu	3	27	1996	1996-03-27	71.5	71.5
North America	US	Hawaii	Honolulu	3	28	1996	1996-03-28	70.4	70.4
North America	US	Hawaii	Honolulu	3	29	1996	1996-03-29	73.6	73.6
North America	US	Hawaii	Honolulu	3	30	1996	1996-03-30	76.2	76.2
North America	US	Hawaii	Honolulu	3	31	1996	1996-03-31	76.6	76.6
North America	US	Hawaii	Honolulu	4	1	1996	1996-04-01	77.7	77.7
North America	US	Hawaii	Honolulu	4	2	1996	1996-04-02	77.4	77.4
North America	US	Hawaii	Honolulu	4	3	1996	1996-04-03	77.8	77.8
North America	US	Hawaii	Honolulu	4	4	1996	1996-04-04	77.3	77.3
North America	US	Hawaii	Honolulu	4	5	1996	1996-04-05	78.5	78.5
North America	US	Hawaii	Honolulu	4	6	1996	1996-04-06	78.3	78.3
North America	US	Hawaii	Honolulu	4	7	1996	1996-04-07	79.3	79.3
North America	US	Hawaii	Honolulu	4	8	1996	1996-04-08	79.7	79.7
North America	US	Hawaii	Honolulu	4	9	1996	1996-04-09	80	80
North America	US	Hawaii	Honolulu	4	10	1996	1996-04-10	79	79
North America	US	Hawaii	Honolulu	4	11	1996	1996-04-11	77.1	77.1
North America	US	Hawaii	Honolulu	4	12	1996	1996-04-12	79.3	79.3
North America	US	Hawaii	Honolulu	4	13	1996	1996-04-13	79	79
North America	US	Hawaii	Honolulu	4	14	1996	1996-04-14	78.3	78.3
North America	US	Hawaii	Honolulu	4	15	1996	1996-04-15	77.6	77.6
North America	US	Hawaii	Honolulu	4	16	1996	1996-04-16	78.2	78.2
North America	US	Hawaii	Honolulu	4	17	1996	1996-04-17	78	78
North America	US	Hawaii	Honolulu	4	18	1996	1996-04-18	78.3	78.3
North America	US	Hawaii	Honolulu	4	19	1996	1996-04-19	80.4	80.4
North America	US	Hawaii	Honolulu	4	20	1996	1996-04-20	80.6	80.6
North America	US	Hawaii	Honolulu	4	21	1996	1996-04-21	79.9	79.9
North America	US	Hawaii	Honolulu	4	22	1996	1996-04-22	80.2	80.2
North America	US	Hawaii	Honolulu	4	23	1996	1996-04-23	80.1	80.1
North America	US	Hawaii	Honolulu	4	24	1996	1996-04-24	79.8	79.8
North America	US	Hawaii	Honolulu	4	25	1996	1996-04-25	81.1	81.1
North America	US	Hawaii	Honolulu	4	26	1996	1996-04-26	80.1	80.1
North America	US	Hawaii	Honolulu	4	27	1996	1996-04-27	79.3	79.3
North America	US	Hawaii	Honolulu	4	28	1996	1996-04-28	77.9	77.9
North America	US	Hawaii	Honolulu	4	29	1996	1996-04-29	78.9	78.9
North America	US	Hawaii	Honolulu	4	30	1996	1996-04-30	77	77
North America	US	Hawaii	Honolulu	5	1	1996	1996-05-01	72	72
North America	US	Hawaii	Honolulu	5	2	1996	1996-05-02	73.2	73.2
North America	US	Hawaii	Honolulu	5	3	1996	1996-05-03	74.9	74.9
North America	US	Hawaii	Honolulu	5	4	1996	1996-05-04	74.1	74.1
North America	US	Hawaii	Honolulu	5	5	1996	1996-05-05	71.9	71.9
North America	US	Hawaii	Honolulu	5	6	1996	1996-05-06	74.6	74.6
North America	US	Hawaii	Honolulu	5	7	1996	1996-05-07	76	76
North America	US	Hawaii	Honolulu	5	8	1996	1996-05-08	78.3	78.3
North America	US	Hawaii	Honolulu	5	9	1996	1996-05-09	75.3	75.3
North America	US	Hawaii	Honolulu	5	10	1996	1996-05-10	74.2	74.2
North America	US	Hawaii	Honolulu	5	11	1996	1996-05-11	74.9	74.9
North America	US	Hawaii	Honolulu	5	12	1996	1996-05-12	75.3	75.3
North America	US	Hawaii	Honolulu	5	13	1996	1996-05-13	78.3	78.3
North America	US	Hawaii	Honolulu	5	14	1996	1996-05-14	79.6	79.6
North America	US	Hawaii	Honolulu	5	15	1996	1996-05-15	80.2	80.2
North America	US	Hawaii	Honolulu	5	16	1996	1996-05-16	78.2	78.2
North America	US	Hawaii	Honolulu	5	17	1996	1996-05-17	79.2	79.2
North America	US	Hawaii	Honolulu	5	18	1996	1996-05-18	79.9	79.9
North America	US	Hawaii	Honolulu	5	19	1996	1996-05-19	81.1	81.1
North America	US	Hawaii	Honolulu	5	20	1996	1996-05-20	80.5	80.5
North America	US	Hawaii	Honolulu	5	21	1996	1996-05-21	80.7	80.7
North America	US	Hawaii	Honolulu	5	22	1996	1996-05-22	80.3	80.3
North America	US	Hawaii	Honolulu	5	23	1996	1996-05-23	81.1	81.1
North America	US	Hawaii	Honolulu	5	24	1996	1996-05-24	79.4	79.4
North America	US	Hawaii	Honolulu	5	25	1996	1996-05-25	80.4	80.4
North America	US	Hawaii	Honolulu	5	26	1996	1996-05-26	79.5	79.5
North America	US	Hawaii	Honolulu	5	27	1996	1996-05-27	81.4	81.4
North America	US	Hawaii	Honolulu	5	28	1996	1996-05-28	79.8	79.8
North America	US	Hawaii	Honolulu	5	29	1996	1996-05-29	80.4	80.4
North America	US	Hawaii	Honolulu	5	30	1996	1996-05-30	81.4	81.4
North America	US	Hawaii	Honolulu	5	31	1996	1996-05-31	80.9	80.9
North America	US	Hawaii	Honolulu	6	1	1996	1996-06-01	80.4	80.4
North America	US	Hawaii	Honolulu	6	2	1996	1996-06-02	80.3	80.3
North America	US	Hawaii	Honolulu	6	3	1996	1996-06-03	79.5	79.5
North America	US	Hawaii	Honolulu	6	4	1996	1996-06-04	80.6	80.6
North America	US	Hawaii	Honolulu	6	5	1996	1996-06-05	81.6	81.6
North America	US	Hawaii	Honolulu	6	6	1996	1996-06-06	80.4	80.4
North America	US	Hawaii	Honolulu	6	7	1996	1996-06-07	79.5	79.5
North America	US	Hawaii	Honolulu	6	8	1996	1996-06-08	81	81
North America	US	Hawaii	Honolulu	6	9	1996	1996-06-09	79.7	79.7
North America	US	Hawaii	Honolulu	6	10	1996	1996-06-10	77.1	77.1
North America	US	Hawaii	Honolulu	6	11	1996	1996-06-11	82	82
North America	US	Hawaii	Honolulu	6	12	1996	1996-06-12	80.1	80.1
North America	US	Hawaii	Honolulu	6	13	1996	1996-06-13	78.5	78.5
North America	US	Hawaii	Honolulu	6	14	1996	1996-06-14	78.2	78.2
North America	US	Hawaii	Honolulu	6	15	1996	1996-06-15	81	81
North America	US	Hawaii	Honolulu	6	16	1996	1996-06-16	80.3	80.3
North America	US	Hawaii	Honolulu	6	17	1996	1996-06-17	80.6	80.6
North America	US	Hawaii	Honolulu	6	18	1996	1996-06-18	79.5	79.5
North America	US	Hawaii	Honolulu	6	19	1996	1996-06-19	80.5	80.5
North America	US	Hawaii	Honolulu	6	20	1996	1996-06-20	80.6	80.6
North America	US	Hawaii	Honolulu	6	21	1996	1996-06-21	81.1	81.1
North America	US	Hawaii	Honolulu	6	22	1996	1996-06-22	80.8	80.8
North America	US	Hawaii	Honolulu	6	23	1996	1996-06-23	79.6	79.6
North America	US	Hawaii	Honolulu	6	24	1996	1996-06-24	79.1	79.1
North America	US	Hawaii	Honolulu	6	25	1996	1996-06-25	80.8	80.8
North America	US	Hawaii	Honolulu	6	26	1996	1996-06-26	81.4	81.4
North America	US	Hawaii	Honolulu	6	27	1996	1996-06-27	80.8	80.8
North America	US	Hawaii	Honolulu	6	28	1996	1996-06-28	80.2	80.2
North America	US	Hawaii	Honolulu	6	29	1996	1996-06-29	80.7	80.7
North America	US	Hawaii	Honolulu	6	30	1996	1996-06-30	80.2	80.2
North America	US	Hawaii	Honolulu	7	1	1996	1996-07-01	82.8	82.8
North America	US	Hawaii	Honolulu	7	2	1996	1996-07-02	81.6	81.6
North America	US	Hawaii	Honolulu	7	3	1996	1996-07-03	81.3	81.3
North America	US	Hawaii	Honolulu	7	4	1996	1996-07-04	79.8	79.8
North America	US	Hawaii	Honolulu	7	5	1996	1996-07-05	79.2	79.2
North America	US	Hawaii	Honolulu	7	6	1996	1996-07-06	80.7	80.7
North America	US	Hawaii	Honolulu	7	7	1996	1996-07-07	79.7	79.7
North America	US	Hawaii	Honolulu	7	8	1996	1996-07-08	81.1	81.1
North America	US	Hawaii	Honolulu	7	9	1996	1996-07-09	81.2	81.2
North America	US	Hawaii	Honolulu	7	10	1996	1996-07-10	82.3	82.3
North America	US	Hawaii	Honolulu	7	11	1996	1996-07-11	81.9	81.9
North America	US	Hawaii	Honolulu	7	12	1996	1996-07-12	81.1	81.1
North America	US	Hawaii	Honolulu	7	13	1996	1996-07-13	80.8	80.8
North America	US	Hawaii	Honolulu	7	14	1996	1996-07-14	81.4	81.4
North America	US	Hawaii	Honolulu	7	15	1996	1996-07-15	80	80
North America	US	Hawaii	Honolulu	7	16	1996	1996-07-16	80	80
North America	US	Hawaii	Honolulu	7	17	1996	1996-07-17	81.5	81.5
North America	US	Hawaii	Honolulu	7	18	1996	1996-07-18	80.1	80.1
North America	US	Hawaii	Honolulu	7	19	1996	1996-07-19	79.5	79.5
North America	US	Hawaii	Honolulu	7	20	1996	1996-07-20	81	81
North America	US	Hawaii	Honolulu	7	21	1996	1996-07-21	80.3	80.3
North America	US	Hawaii	Honolulu	7	22	1996	1996-07-22	81.4	81.4
North America	US	Hawaii	Honolulu	7	23	1996	1996-07-23	81.3	81.3
North America	US	Hawaii	Honolulu	7	24	1996	1996-07-24	81.3	81.3
North America	US	Hawaii	Honolulu	7	25	1996	1996-07-25	79.8	79.8
North America	US	Hawaii	Honolulu	7	26	1996	1996-07-26	80.6	80.6
North America	US	Hawaii	Honolulu	7	27	1996	1996-07-27	81.7	81.7
North America	US	Hawaii	Honolulu	7	28	1996	1996-07-28	82	82
North America	US	Hawaii	Honolulu	7	29	1996	1996-07-29	82.9	82.9
North America	US	Hawaii	Honolulu	7	30	1996	1996-07-30	82.3	82.3
North America	US	Hawaii	Honolulu	7	31	1996	1996-07-31	81.7	81.7
North America	US	Hawaii	Honolulu	8	1	1996	1996-08-01	81.8	81.8
North America	US	Hawaii	Honolulu	8	2	1996	1996-08-02	81.2	81.2
North America	US	Hawaii	Honolulu	8	3	1996	1996-08-03	81.6	81.6
North America	US	Hawaii	Honolulu	8	4	1996	1996-08-04	81.9	81.9
North America	US	Hawaii	Honolulu	8	5	1996	1996-08-05	82	82
North America	US	Hawaii	Honolulu	8	6	1996	1996-08-06	80.7	80.7
North America	US	Hawaii	Honolulu	8	7	1996	1996-08-07	81.4	81.4
North America	US	Hawaii	Honolulu	8	8	1996	1996-08-08	81	81
North America	US	Hawaii	Honolulu	8	9	1996	1996-08-09	81.9	81.9
North America	US	Hawaii	Honolulu	8	10	1996	1996-08-10	81.5	81.5
North America	US	Hawaii	Honolulu	8	11	1996	1996-08-11	81.9	81.9
North America	US	Hawaii	Honolulu	8	12	1996	1996-08-12	83	83
North America	US	Hawaii	Honolulu	8	13	1996	1996-08-13	83.1	83.1
North America	US	Hawaii	Honolulu	8	14	1996	1996-08-14	83.1	83.1
North America	US	Hawaii	Honolulu	8	15	1996	1996-08-15	82.9	82.9
North America	US	Hawaii	Honolulu	8	16	1996	1996-08-16	82.2	82.2
North America	US	Hawaii	Honolulu	8	17	1996	1996-08-17	82	82
North America	US	Hawaii	Honolulu	8	18	1996	1996-08-18	82.6	82.6
North America	US	Hawaii	Honolulu	8	19	1996	1996-08-19	83.1	83.1
North America	US	Hawaii	Honolulu	8	20	1996	1996-08-20	83.2	83.2
North America	US	Hawaii	Honolulu	8	21	1996	1996-08-21	82.4	82.4
North America	US	Hawaii	Honolulu	8	22	1996	1996-08-22	80.4	80.4
North America	US	Hawaii	Honolulu	8	23	1996	1996-08-23	80.9	80.9
North America	US	Hawaii	Honolulu	8	24	1996	1996-08-24	82.1	82.1
North America	US	Hawaii	Honolulu	8	25	1996	1996-08-25	83.2	83.2
North America	US	Hawaii	Honolulu	8	26	1996	1996-08-26	82.1	82.1
North America	US	Hawaii	Honolulu	8	27	1996	1996-08-27	82.9	82.9
North America	US	Hawaii	Honolulu	8	28	1996	1996-08-28	82.4	82.4
North America	US	Hawaii	Honolulu	8	29	1996	1996-08-29	82.6	82.6
North America	US	Hawaii	Honolulu	8	30	1996	1996-08-30	82	82
North America	US	Hawaii	Honolulu	8	31	1996	1996-08-31	80.5	80.5
North America	US	Hawaii	Honolulu	9	1	1996	1996-09-01	80.3	80.3
North America	US	Hawaii	Honolulu	9	2	1996	1996-09-02	81.1	81.1
North America	US	Hawaii	Honolulu	9	3	1996	1996-09-03	81.7	81.7
North America	US	Hawaii	Honolulu	9	4	1996	1996-09-04	81.9	81.9
North America	US	Hawaii	Honolulu	9	5	1996	1996-09-05	80.8	80.8
North America	US	Hawaii	Honolulu	9	6	1996	1996-09-06	80.3	80.3
North America	US	Hawaii	Honolulu	9	7	1996	1996-09-07	79.7	79.7
North America	US	Hawaii	Honolulu	9	8	1996	1996-09-08	79.3	79.3
North America	US	Hawaii	Honolulu	9	9	1996	1996-09-09	80.5	80.5
North America	US	Hawaii	Honolulu	9	10	1996	1996-09-10	81	81
North America	US	Hawaii	Honolulu	9	11	1996	1996-09-11	80.5	80.5
North America	US	Hawaii	Honolulu	9	12	1996	1996-09-12	81.7	81.7
North America	US	Hawaii	Honolulu	9	13	1996	1996-09-13	81.2	81.2
North America	US	Hawaii	Honolulu	9	14	1996	1996-09-14	81.4	81.4
North America	US	Hawaii	Honolulu	9	15	1996	1996-09-15	81.4	81.4
North America	US	Hawaii	Honolulu	9	16	1996	1996-09-16	80.6	80.6
North America	US	Hawaii	Honolulu	9	17	1996	1996-09-17	80.6	80.6
North America	US	Hawaii	Honolulu	9	18	1996	1996-09-18	81.7	81.7
North America	US	Hawaii	Honolulu	9	19	1996	1996-09-19	81.9	81.9
North America	US	Hawaii	Honolulu	9	20	1996	1996-09-20	80.9	80.9
North America	US	Hawaii	Honolulu	9	21	1996	1996-09-21	81.4	81.4
North America	US	Hawaii	Honolulu	9	22	1996	1996-09-22	81.4	81.4
North America	US	Hawaii	Honolulu	9	23	1996	1996-09-23	80.8	80.8
North America	US	Hawaii	Honolulu	9	24	1996	1996-09-24	80.3	80.3
North America	US	Hawaii	Honolulu	9	25	1996	1996-09-25	80.4	80.4
North America	US	Hawaii	Honolulu	9	26	1996	1996-09-26	79.2	79.2
North America	US	Hawaii	Honolulu	9	27	1996	1996-09-27	78.4	78.4
North America	US	Hawaii	Honolulu	9	28	1996	1996-09-28	78.1	78.1
North America	US	Hawaii	Honolulu	9	29	1996	1996-09-29	81.7	81.7
North America	US	Hawaii	Honolulu	9	30	1996	1996-09-30	79.7	79.7
North America	US	Hawaii	Honolulu	10	1	1996	1996-10-01	79.7	79.7
North America	US	Hawaii	Honolulu	10	2	1996	1996-10-02	80.4	80.4
North America	US	Hawaii	Honolulu	10	3	1996	1996-10-03	80.9	80.9
North America	US	Hawaii	Honolulu	10	4	1996	1996-10-04	79.9	79.9
North America	US	Hawaii	Honolulu	10	5	1996	1996-10-05	80.2	80.2
North America	US	Hawaii	Honolulu	10	6	1996	1996-10-06	80	80
North America	US	Hawaii	Honolulu	10	7	1996	1996-10-07	80.8	80.8
North America	US	Hawaii	Honolulu	10	8	1996	1996-10-08	82.1	82.1
North America	US	Hawaii	Honolulu	10	9	1996	1996-10-09	82	82
North America	US	Hawaii	Honolulu	10	10	1996	1996-10-10	82.7	82.7
North America	US	Hawaii	Honolulu	10	11	1996	1996-10-11	82.4	82.4
North America	US	Hawaii	Honolulu	10	12	1996	1996-10-12	82	82
North America	US	Hawaii	Honolulu	10	13	1996	1996-10-13	82.6	82.6
North America	US	Hawaii	Honolulu	10	14	1996	1996-10-14	81.2	81.2
North America	US	Hawaii	Honolulu	10	15	1996	1996-10-15	81.7	81.7
North America	US	Hawaii	Honolulu	10	16	1996	1996-10-16	80.5	80.5
North America	US	Hawaii	Honolulu	10	17	1996	1996-10-17	80.7	80.7
North America	US	Hawaii	Honolulu	10	18	1996	1996-10-18	81.6	81.6
North America	US	Hawaii	Honolulu	10	19	1996	1996-10-19	81.7	81.7
North America	US	Hawaii	Honolulu	10	20	1996	1996-10-20	80.8	80.8
North America	US	Hawaii	Honolulu	10	21	1996	1996-10-21	81	81
North America	US	Hawaii	Honolulu	10	22	1996	1996-10-22	81.6	81.6
North America	US	Hawaii	Honolulu	10	23	1996	1996-10-23	80.7	80.7
North America	US	Hawaii	Honolulu	10	24	1996	1996-10-24	80	80
North America	US	Hawaii	Honolulu	10	25	1996	1996-10-25	79.5	79.5
North America	US	Hawaii	Honolulu	10	26	1996	1996-10-26	78.8	78.8
North America	US	Hawaii	Honolulu	10	27	1996	1996-10-27	82	82
North America	US	Hawaii	Honolulu	10	28	1996	1996-10-28	81.6	81.6
North America	US	Hawaii	Honolulu	10	29	1996	1996-10-29	81.2	81.2
North America	US	Hawaii	Honolulu	10	30	1996	1996-10-30	80.1	80.1
North America	US	Hawaii	Honolulu	10	31	1996	1996-10-31	78.8	78.8
North America	US	Hawaii	Honolulu	11	1	1996	1996-11-01	78.4	78.4
North America	US	Hawaii	Honolulu	11	2	1996	1996-11-02	79.9	79.9
North America	US	Hawaii	Honolulu	11	3	1996	1996-11-03	79.4	79.4
North America	US	Hawaii	Honolulu	11	4	1996	1996-11-04	79.6	79.6
North America	US	Hawaii	Honolulu	11	5	1996	1996-11-05	79.3	79.3
North America	US	Hawaii	Honolulu	11	6	1996	1996-11-06	74.8	74.8
North America	US	Hawaii	Honolulu	11	7	1996	1996-11-07	79.6	79.6
North America	US	Hawaii	Honolulu	11	8	1996	1996-11-08	77.2	77.2
North America	US	Hawaii	Honolulu	11	9	1996	1996-11-09	75.4	75.4
North America	US	Hawaii	Honolulu	11	10	1996	1996-11-10	75.4	75.4
North America	US	Hawaii	Honolulu	11	11	1996	1996-11-11	74.7	74.7
North America	US	Hawaii	Honolulu	11	12	1996	1996-11-12	77.3	77.3
North America	US	Hawaii	Honolulu	11	13	1996	1996-11-13	77.2	77.2
North America	US	Hawaii	Honolulu	11	14	1996	1996-11-14	76.6	76.6
North America	US	Hawaii	Honolulu	11	15	1996	1996-11-15	75.4	75.4
North America	US	Hawaii	Honolulu	11	16	1996	1996-11-16	76.3	76.3
North America	US	Hawaii	Honolulu	11	17	1996	1996-11-17	74.1	74.1
North America	US	Hawaii	Honolulu	11	18	1996	1996-11-18	71.9	71.9
North America	US	Hawaii	Honolulu	11	19	1996	1996-11-19	73.8	73.8
North America	US	Hawaii	Honolulu	11	20	1996	1996-11-20	75.3	75.3
North America	US	Hawaii	Honolulu	11	21	1996	1996-11-21	74.2	74.2
North America	US	Hawaii	Honolulu	11	22	1996	1996-11-22	74.5	74.5
North America	US	Hawaii	Honolulu	11	23	1996	1996-11-23	76.2	76.2
North America	US	Hawaii	Honolulu	11	24	1996	1996-11-24	76.9	76.9
North America	US	Hawaii	Honolulu	11	25	1996	1996-11-25	76.4	76.4
North America	US	Hawaii	Honolulu	11	26	1996	1996-11-26	78.6	78.6
North America	US	Hawaii	Honolulu	11	27	1996	1996-11-27	77.6	77.6
North America	US	Hawaii	Honolulu	11	28	1996	1996-11-28	76.8	76.8
North America	US	Hawaii	Honolulu	11	29	1996	1996-11-29	77.1	77.1
North America	US	Hawaii	Honolulu	11	30	1996	1996-11-30	77	77
North America	US	Hawaii	Honolulu	12	1	1996	1996-12-01	76.3	76.3
North America	US	Hawaii	Honolulu	12	2	1996	1996-12-02	76.8	76.8
North America	US	Hawaii	Honolulu	12	3	1996	1996-12-03	76.5	76.5
North America	US	Hawaii	Honolulu	12	4	1996	1996-12-04	76.7	76.7
North America	US	Hawaii	Honolulu	12	5	1996	1996-12-05	75.6	75.6
North America	US	Hawaii	Honolulu	12	6	1996	1996-12-06	75.1	75.1
North America	US	Hawaii	Honolulu	12	7	1996	1996-12-07	72.4	72.4
North America	US	Hawaii	Honolulu	12	8	1996	1996-12-08	70.6	70.6
North America	US	Hawaii	Honolulu	12	9	1996	1996-12-09	71.5	71.5
